source,mid,mis,tweet_id,label,auto
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1239237859506151425,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238972379063300096,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238294410376298496,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1239322691372490752,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1239923041028706306,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238230709833252870,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238527920185823232,favor,False
fact_check_url,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1242492468131741696,against,True
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238535079330074624,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238828675941847040,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238442739236245506,favor,False
fact_check_url,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1239713414152323074,against,True
fact_check_url,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1239881598344073216,against,True
fact_check_url,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1242440853089640450,against,True
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238221894668648448,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1242116709961445377,against,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238480172891820032,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238580768596570112,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238471670953693185,favor,False
keywords,422,Nancy Pelosi was caught trying to include abortion funding in bill to combat coronavirus.,1238664223640567808,favor,False
news_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1237974430686511105,favor,False
fact_check_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1238321398419988481,against,True
keywords,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1237945166343933953,favor,False
keywords,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1239763954123096064,against,False
keywords,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1237406578455613440,favor,False
keywords,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1246190212411162629,favor,False
fact_check_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1238360134046208001,against,True
keywords,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1237957041873924097,against,False
news_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1320446167780593669,neither,False
news_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1317160803682877440,neither,False
fact_check_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1238282883170570240,against,True
keywords,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1237975854853939201,against,False
news_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1238736542052438017,neither,False
fact_check_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1239190032512139266,against,True
news_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1274770945962541056,neither,False
news_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1272583297466544129,against,False
keywords,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1237476008648822784,favor,False
keywords,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1237495200659968001,favor,False
fact_check_url,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1238175559164801026,against,True
keywords,429,The health insurance industry has agreed to waive all co-payments for coronavirus treatments.,1237635774058815488,favor,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1292785283134611456,favor,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1289971321921630208,favor,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1234874730743767041,favor,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1252878545388318721,favor,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1253748990203420672,neither,False
fact_check_url,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1239240632175964162,against,True
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1240608648667074560,against,False
fact_check_url,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1240568905254371328,against,True
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1253935757426741248,against,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1240615715738193927,favor,False
fact_check_url,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1238861974076887040,against,True
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1247524504949014528,against,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1244291860971040770,neither,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1262607582276939777,favor,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1238482190503198721,against,False
fact_check_url,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1238627345902252032,against,True
fact_check_url,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1240972215623077888,against,True
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1241719659856113664,against,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1243655399573729283,against,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1240544439065436170,neither,False
keywords,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1302580077994160129,favor,False
fact_check_url,441,Being exposed to the sun for two hours kills the 2019 coronavirus.,1238505527019294721,against,True
